date,equity,peak,dd,window
2017-07-10,115541.15600902835,121212.6525246833,-4.678964115977938,W5
2017-07-10,115563.12229551679,121212.6525246833,-4.660842009060122,W5
2017-07-10,115730.28972648799,121212.6525246833,-4.52292948302481,W5
2017-07-11,115851.73482586471,121212.6525246833,-4.422737715212458,W5
2017-07-11,116117.9618470128,121212.6525246833,-4.203101385503494,W5
2017-07-11,115992.80814452437,121212.6525246833,-4.306352737471842,W5
2017-07-11,115922.48224447531,121212.6525246833,-4.364371350697672,W5
2017-07-11,116059.64971660195,121212.6525246833,-4.251208682222353,W5
2017-07-11,116134.28885105909,121212.6525246833,-4.189631666207518,W5
2017-07-11,115995.12047448206,121212.6525246833,-4.304445073618671,W5
2017-07-11,115869.85825109675,121212.6525246833,-4.407785954934501,W5
2017-07-11,115800.19247553837,121212.6525246833,-4.465259967842685,W5
2017-07-11,115749.63521127446,121212.6525246833,-4.506969528033693,W5
2017-07-11,115504.30369124869,121212.6525246833,-4.709367144879691,W5
2017-07-11,115473.47988206141,121212.6525246833,-4.734796675993202,W5
2017-07-12,116541.28281246789,121212.6525246833,-3.8538631198291373,W5
2017-07-13,116617.56564167343,121212.6525246833,-3.790930061590848,W5
2017-07-13,116720.54643150259,121212.6525246833,-3.705971282384039,W5
2017-07-13,116810.05886717087,121212.6525246833,-3.6321238466552885,W5
2017-07-14,116796.63635582873,121212.6525246833,-3.6431973699736635,W5
2017-07-14,116568.1611133546,121212.6525246833,-3.8316886187957326,W5
2017-07-14,116672.10255404502,121212.6525246833,-3.7459373061023165,W5
2017-07-14,116617.09796020137,121212.6525246833,-3.7913158971140524,W5
2017-07-14,116628.1865423937,121212.6525246833,-3.782167856904247,W5
2017-07-17,116541.18540248643,121212.6525246833,-3.8539434827115873,W5
2017-07-17,116438.60262689377,121212.6525246833,-3.9385739016125916,W5
2017-07-17,116519.09378198248,121212.6525246833,-3.8721689897389626,W5
2017-07-17,116618.81188014838,121212.6525246833,-3.7899019193556973,W5
2017-07-19,116508.25493673743,121212.6525246833,-3.881110997870365,W5
2017-07-19,116515.65141327457,121212.6525246833,-3.875008931474591,W5
2017-07-19,116660.48239758049,121212.6525246833,-3.755523893164393,W5
2017-07-19,116773.85874626279,121212.6525246833,-3.6619888154964793,W5
2017-07-20,116877.65826356654,121212.6525246833,-3.5763545890838433,W5
